time(d),htop(cm),hbot(cm),ctop(mg/L),cbot(mg/L), water_input(cm),ET(cm),water_drainage(cm),water_tot(cm),water_MB_error(%),pfas_in(mg),pfas_decay(mg),pfas_discharge(mg),pfas_tot(mg),pfas_MB_error(%)
 4.0956173E+00,-5.0863352E+01,-9.9139593E+01, 1.1327098E-02, 8.2740318E-04, 2.2317290E+00,-1.4607165E-14, 1.5408965E+00, 1.2802740E+00,-1.5111659E-12, 9.9231163E-05, 0.0000000E+00, 3.0469573E-07, 9.8926467E-05, 2.3012034E-10
 4.1001705E+00,-5.0493695E+01,-9.8853520E+01, 1.1318862E-02, 8.2880599E-04, 2.2408354E+00,-1.4785842E-14, 1.5412413E+00, 1.2890355E+00,-1.3964690E-12, 9.9231163E-05, 0.0000000E+00, 3.0498156E-07, 9.8926182E-05, 2.3044834E-10
 4.1047237E+00,-5.0138221E+01,-9.8528068E+01, 1.1309836E-02, 8.3036149E-04, 2.2499418E+00,-1.5210849E-14, 1.5415966E+00, 1.2977867E+00,-1.3528895E-12, 9.9231163E-05, 0.0000000E+00, 3.0527653E-07, 9.8925887E-05, 2.3071979E-10
 4.1092769E+00,-4.9797101E+01,-9.8159932E+01, 1.1299961E-02, 8.3208912E-04, 2.2590482E+00,-1.5521365E-14, 1.5419639E+00, 1.3065257E+00,-1.4265161E-12, 9.9231163E-05, 0.0000000E+00, 3.0558220E-07, 9.8925581E-05, 2.3099124E-10
 4.1138301E+00,-4.9470482E+01,-9.7746091E+01, 1.1288823E-02, 8.3400968E-04, 2.2681546E+00,-1.5734736E-14, 1.5423454E+00, 1.3152506E+00,-1.3986592E-12, 9.9231163E-05, 0.0000000E+00, 3.0590040E-07, 9.8925263E-05, 2.3121744E-10
 4.1183833E+00,-4.9158469E+01,-9.7283960E+01, 1.1276581E-02, 8.3614511E-04, 2.2772610E+00,-1.5561263E-14, 1.5427435E+00, 1.3239590E+00,-1.6730594E-12, 9.9231163E-05, 0.0000000E+00, 3.0623323E-07, 9.8924930E-05, 2.3139841E-10
 4.1229365E+00,-4.8861126E+01,-9.6771558E+01, 1.1263311E-02, 8.3851828E-04, 2.2863674E+00,-1.6543117E-14, 1.5431608E+00, 1.3326481E+00,-1.5751081E-12, 9.9231163E-05, 0.0000000E+00, 3.0658314E-07, 9.8924580E-05, 2.3152282E-10
 4.1274897E+00,-4.8578462E+01,-9.6207668E+01, 1.1248940E-02, 8.4115264E-04, 2.2954738E+00,-1.6728732E-14, 1.5436004E+00, 1.3413148E+00,-1.5624395E-12, 9.9231163E-05, 0.0000000E+00, 3.0695295E-07, 9.8924210E-05, 2.3160200E-10
 4.1320429E+00,-4.8310429E+01,-9.5591998E+01, 1.1233066E-02, 8.4407186E-04, 2.3045803E+00,-1.6234336E-14, 1.5440660E+00, 1.3499557E+00,-1.7570088E-12, 9.9231163E-05, 0.0000000E+00, 3.0734589E-07, 9.8923817E-05, 2.3155675E-10
 4.1365961E+00,-4.8056919E+01,-9.4925301E+01, 1.1216077E-02, 8.4729937E-04, 2.3136867E+00,-1.5686163E-14, 1.5445614E+00, 1.3585667E+00,-1.8738728E-12, 9.9231163E-05, 0.0000000E+00, 3.0776569E-07, 9.8923397E-05, 2.3146627E-10
 4.1411494E+00,-4.7817761E+01,-9.4209468E+01, 1.1197942E-02, 8.5082049E-04, 2.3227931E+00,-1.5863105E-14, 1.5450913E+00, 1.3671432E+00,-1.8451397E-12, 9.9231163E-05, 0.0000000E+00, 3.0821655E-07, 9.8922947E-05, 2.3113827E-10
 4.1457026E+00,-4.7592719E+01,-9.3447544E+01, 1.1178641E-02, 8.5462862E-04, 2.3318995E+00,-1.5391260E-14, 1.5456608E+00, 1.3756801E+00,-1.7937833E-12, 9.9231163E-05, 0.0000000E+00, 3.0870322E-07, 9.8922460E-05, 2.3066324E-10
 4.1502558E+00,-4.7381498E+01,-9.2643695E+01, 1.1158043E-02, 8.5879832E-04, 2.3410059E+00,-1.5557794E-14, 1.5462755E+00, 1.3841719E+00,-1.7806320E-12, 9.9231163E-05, 0.0000000E+00, 3.0923110E-07, 9.8921932E-05, 2.2982627E-10
 4.1548090E+00,-4.7183742E+01,-9.1803089E+01, 1.1136168E-02, 8.6334704E-04, 2.3501123E+00,-1.5160542E-14, 1.5469416E+00, 1.3926121E+00,-1.7449010E-12, 9.9231163E-05, 0.0000000E+00, 3.0980621E-07, 9.8921357E-05, 2.2857082E-10
 4.1593622E+00,-4.6999043E+01,-9.0931718E+01, 1.1113201E-02, 8.6829014E-04, 2.3592187E+00,-1.5915147E-14, 1.5476661E+00, 1.4009941E+00,-1.6039658E-12, 9.9231163E-05, 0.0000000E+00, 3.1043525E-07, 9.8920728E-05, 2.2665937E-10
 4.1639154E+00,-4.6826943E+01,-9.0036169E+01, 1.1089169E-02, 8.7364018E-04, 2.3683251E+00,-1.4782372E-14, 1.5484562E+00, 1.4093103E+00,-1.6365634E-12, 9.9231163E-05, 0.0000000E+00, 3.1112556E-07, 9.8920038E-05, 2.2386572E-10
 4.1684686E+00,-4.6666944E+01,-8.9123361E+01, 1.1064089E-02, 8.7928420E-04, 2.3774315E+00,-1.5290646E-14, 1.5493200E+00, 1.4175529E+00,-1.5492147E-12, 9.9231163E-05, 0.0000000E+00, 3.1188510E-07, 9.8919278E-05, 2.1985054E-10
 4.1707452E+00,-4.6589934E+01,-8.8667544E+01, 1.1051282E-02, 8.8221499E-04, 2.3819847E+00,-1.5299320E-14, 1.5497717E+00, 1.4216545E+00,-1.5169502E-12, 9.9231163E-05, 0.0000000E+00, 3.1228357E-07, 9.8918880E-05, 2.1973744E-10
 4.1730218E+00,-4.6515840E+01,-8.8209272E+01, 1.1038222E-02, 8.8525205E-04, 2.3865379E+00,-1.5589019E-14, 1.5502442E+00, 1.4257352E+00,-1.4549394E-12, 9.9231163E-05, 0.0000000E+00, 3.1270187E-07, 9.8918461E-05, 2.1946599E-10
 4.1752984E+00,-4.6444587E+01,-8.7749417E+01, 1.1024915E-02, 8.8839633E-04, 2.3910911E+00,-1.5504017E-14, 1.5507387E+00, 1.4297939E+00,-1.4601666E-12, 9.9231163E-05, 0.0000000E+00, 3.1314117E-07, 9.8918022E-05, 2.1910406E-10
 4.1775750E+00,-4.6376101E+01,-8.7288830E+01, 1.1011364E-02, 8.9164874E-04, 2.3956443E+00,-1.5926423E-14, 1.5512563E+00, 1.4338295E+00,-1.4430625E-12, 9.9231163E-05, 0.0000000E+00, 3.1360268E-07, 9.8917560E-05, 2.1864034E-10
 4.1798516E+00,-4.6310306E+01,-8.6828335E+01, 1.0997493E-02, 8.9501013E-04, 2.4001976E+00,-1.6622047E-14, 1.5517982E+00, 1.4378408E+00,-1.3963019E-12, 9.9231163E-05, 0.0000000E+00, 3.1408765E-07, 9.8917075E-05, 2.1802958E-10
 4.1821282E+00,-4.6247126E+01,-8.6368721E+01, 1.0983402E-02, 8.9848115E-04, 2.4047508E+00,-1.6867510E-14, 1.5523655E+00, 1.4418267E+00,-1.4015944E-12, 9.9231163E-05, 0.0000000E+00, 3.1459737E-07, 9.8916566E-05, 2.1733965E-10
 4.1844048E+00,-4.6186486E+01,-8.5910739E+01, 1.0969097E-02, 9.0202062E-04, 2.4093040E+00,-1.7379254E-14, 1.5529594E+00, 1.4457860E+00,-1.4068708E-12, 9.9231163E-05, 0.0000000E+00, 3.1513313E-07, 9.8916030E-05, 2.1646875E-10
 4.1866814E+00,-4.6128310E+01,-8.5455100E+01, 1.0954585E-02, 9.0564864E-04, 2.4138572E+00,-1.6959450E-14, 1.5535812E+00, 1.4497174E+00,-1.4269180E-12, 9.9231163E-05, 0.0000000E+00, 3.1569624E-07, 9.8915467E-05, 2.1546213E-10
 4.1889580E+00,-4.6072519E+01,-8.5002470E+01, 1.0939873E-02, 9.0938718E-04, 2.4184104E+00,-1.7322008E-14, 1.5542320E+00, 1.4536198E+00,-1.3509363E-12, 9.9231163E-05, 0.0000000E+00, 3.1628810E-07, 9.8914875E-05, 2.1422930E-10
 4.1912346E+00,-4.6019038E+01,-8.4553469E+01, 1.0924966E-02, 9.1323707E-04, 2.4229636E+00,-1.7503286E-14, 1.5549131E+00, 1.4574919E+00,-1.4152335E-12, 9.9231163E-05, 0.0000000E+00, 3.1691009E-07, 9.8914253E-05, 2.1279289E-10
 4.1935112E+00,-4.5967791E+01,-8.4108671E+01, 1.0909872E-02, 9.1719920E-04, 2.4275168E+00,-1.7702779E-14, 1.5556257E+00, 1.4613326E+00,-1.4425371E-12, 9.9231163E-05, 0.0000000E+00, 3.1756364E-07, 9.8913600E-05, 2.1101716E-10
 4.1957878E+00,-4.5918702E+01,-8.3668600E+01, 1.0894598E-02, 9.2127449E-04, 2.4320700E+00,-1.7539715E-14, 1.5563709E+00, 1.4651406E+00,-1.3962706E-12, 9.9231163E-05, 0.0000000E+00, 3.1825018E-07, 9.8912913E-05, 2.0887951E-10
 4.1980644E+00,-4.5871695E+01,-8.3233733E+01, 1.0879150E-02, 9.2546390E-04, 2.4366232E+00,-1.7590890E-14, 1.5571499E+00, 1.4689147E+00,-1.4308583E-12, 9.9231163E-05, 0.0000000E+00, 3.1897117E-07, 9.8912192E-05, 2.0636861E-10
 4.2003410E+00,-4.5826697E+01,-8.2804500E+01, 1.0863536E-02, 9.2975725E-04, 2.4411764E+00,-1.7720127E-14, 1.5579640E+00, 1.4726538E+00,-1.4140552E-12, 9.9231163E-05, 0.0000000E+00, 3.1972808E-07, 9.8911435E-05, 2.0340530E-10
 4.2026176E+00,-4.5783633E+01,-8.2381284E+01, 1.0847762E-02, 9.3411648E-04, 2.4457296E+00,-1.7384458E-14, 1.5588143E+00, 1.4763567E+00,-1.4046182E-12, 9.9231163E-05, 0.0000000E+00, 3.2052235E-07, 9.8910641E-05, 1.9987647E-10
 4.2048942E+00,-4.5742432E+01,-8.1964423E+01, 1.0831835E-02, 9.3859201E-04, 2.4502828E+00,-1.6285510E-14, 1.5597019E+00, 1.4800223E+00,-1.4974761E-12, 9.9231163E-05, 0.0000000E+00, 3.2135546E-07, 9.8909808E-05, 1.9575950E-10
 4.2071708E+00,-4.5703023E+01,-8.1554213E+01, 1.0815760E-02, 9.4318510E-04, 2.4548360E+00,-1.6239540E-14, 1.5606280E+00, 1.4836494E+00,-1.4295919E-12, 9.9231163E-05, 0.0000000E+00, 3.2222892E-07, 9.8908934E-05, 1.9091867E-10
 4.2094474E+00,-4.5665336E+01,-8.1150908E+01, 1.0799543E-02, 9.4789706E-04, 2.4593892E+00,-1.5898667E-14, 1.5615936E+00, 1.4872370E+00,-1.4274569E-12, 9.9231163E-05, 0.0000000E+00, 3.2314422E-07, 9.8908019E-05, 1.8524088E-10
 4.2117240E+00,-4.5629304E+01,-8.0754724E+01, 1.0783192E-02, 9.5272926E-04, 2.4639424E+00,-1.5761624E-14, 1.5625998E+00, 1.4907840E+00,-1.4107841E-12, 9.9231163E-05, 0.0000000E+00, 3.2410287E-07, 9.8907060E-05, 1.7853384E-10
 4.2140006E+00,-4.5594859E+01,-8.0365843E+01, 1.0766713E-02, 9.5768316E-04, 2.4684956E+00,-1.6554393E-14, 1.5636477E+00, 1.4942894E+00,-1.3723772E-12, 9.9231163E-05, 0.0000000E+00, 3.2510636E-07, 9.8906057E-05, 1.7077494E-10
 4.2162772E+00,-4.5561936E+01,-7.9984411E+01, 1.0750112E-02, 9.6276000E-04, 2.4730488E+00,-1.6163212E-14, 1.5647381E+00, 1.4977522E+00,-1.4065891E-12, 9.9231163E-05, 0.0000000E+00, 3.2615619E-07, 9.8905007E-05, 1.6172667E-10
 4.2185538E+00,-4.5530474E+01,-7.9610544E+01, 1.0733396E-02, 9.6791443E-04, 2.4776020E+00,-1.5628918E-14, 1.5658721E+00, 1.5011714E+00,-1.3393436E-12, 9.9231163E-05, 0.0000000E+00, 3.2725380E-07, 9.8903909E-05, 1.6180584E-10
 4.2208304E+00,-4.5500410E+01,-7.9244332E+01, 1.0716570E-02, 9.7318600E-04, 2.4821552E+00,-1.5791114E-14, 1.5670506E+00, 1.5045461E+00,-1.3301293E-12, 9.9231163E-05, 0.0000000E+00, 3.2840065E-07, 9.8902763E-05, 1.6182846E-10
 4.2231070E+00,-4.5471685E+01,-7.8885836E+01, 1.0699642E-02, 9.7858478E-04, 2.4867084E+00,-1.5459782E-14, 1.5682743E+00, 1.5078756E+00,-1.3786883E-12, 9.9231163E-05, 0.0000000E+00, 3.2959821E-07, 9.8901565E-05, 1.6185108E-10
 4.2253836E+00,-4.5444241E+01,-7.8535096E+01, 1.0682615E-02, 9.8411241E-04, 2.4912617E+00,-1.5360903E-14, 1.5695442E+00, 1.5111589E+00,-1.3261975E-12, 9.9231163E-05, 0.0000000E+00, 3.3084793E-07, 9.8900315E-05, 1.6190763E-10
 4.2276602E+00,-4.5418023E+01,-7.8192129E+01, 1.0665497E-02, 9.8977054E-04, 2.4958149E+00,-1.4921150E-14, 1.5708610E+00, 1.5143953E+00,-1.3962099E-12, 9.9231163E-05, 0.0000000E+00, 3.3215125E-07, 9.8899012E-05, 1.6189632E-10
 4.2299368E+00,-4.5392976E+01,-7.7856934E+01, 1.0648293E-02, 9.9556082E-04, 2.5003681E+00,-1.5427690E-14, 1.5722254E+00, 1.5175841E+00,-1.4516432E-12, 9.9231163E-05, 0.0000000E+00, 3.3350959E-07, 9.8897654E-05, 1.6189632E-10
 4.2322134E+00,-4.5369049E+01,-7.7529493E+01, 1.0631007E-02, 1.0014849E-03, 2.5049213E+00,-1.5044316E-14, 1.5736381E+00, 1.5207246E+00,-1.4279799E-12, 9.9231163E-05, 0.0000000E+00, 3.3492435E-07, 9.8896239E-05, 1.6196418E-10
 4.2344901E+00,-4.5346191E+01,-7.7209771E+01, 1.0613645E-02, 1.0075343E-03, 2.5094745E+00,-1.5612438E-14, 1.5750996E+00, 1.5238163E+00,-1.4258817E-12, 9.9231163E-05, 0.0000000E+00, 3.3639690E-07, 9.8894766E-05, 1.6200942E-10
 4.2367667E+00,-4.5324353E+01,-7.6897723E+01, 1.0596212E-02, 1.0136817E-03, 2.5140277E+00,-1.5479731E-14, 1.5766106E+00, 1.5268586E+00,-1.3593973E-12, 9.9231163E-05, 0.0000000E+00, 3.3792853E-07, 9.8893235E-05, 1.6205467E-10
 4.2390433E+00,-4.5303491E+01,-7.6593287E+01, 1.0578712E-02, 1.0199672E-03, 2.5185809E+00,-1.6066935E-14, 1.5781715E+00, 1.5298509E+00,-1.3574058E-12, 9.9231163E-05, 0.0000000E+00, 3.3952059E-07, 9.8891643E-05, 1.6212253E-10
 4.2413199E+00,-4.5283558E+01,-7.6296395E+01, 1.0561151E-02, 1.0263925E-03, 2.5231341E+00,-1.5530906E-14, 1.5797827E+00, 1.5327928E+00,-1.3982229E-12, 9.9231163E-05, 0.0000000E+00, 3.4117437E-07, 9.8889989E-05, 1.6221301E-10
 4.2435965E+00,-4.5264512E+01,-7.6006966E+01, 1.0543518E-02, 1.0329589E-03, 2.5276873E+00,-1.5357433E-14, 1.5814447E+00, 1.5356840E+00,-1.4745375E-12, 9.9231163E-05, 0.0000000E+00, 3.4289116E-07, 9.8888272E-05, 1.6228087E-10
 4.2458731E+00,-4.5246312E+01,-7.5724913E+01, 1.0525823E-02, 1.0396679E-03, 2.5322405E+00,-1.4711249E-14, 1.5831578E+00, 1.5385241E+00,-1.5221777E-12, 9.9231163E-05, 0.0000000E+00, 3.4467221E-07, 9.8886491E-05, 1.6237136E-10
 4.2481497E+00,-4.5228918E+01,-7.5450141E+01, 1.0508080E-02, 1.0465209E-03, 2.5367937E+00,-1.4652268E-14, 1.5849223E+00, 1.5413129E+00,-1.4986528E-12, 9.9231163E-05, 0.0000000E+00, 3.4651875E-07, 9.8884644E-05, 1.6248446E-10
 4.2504263E+00,-4.5212294E+01,-7.5182549E+01, 1.0490294E-02, 1.0535190E-03, 2.5413469E+00,-1.5916014E-14, 1.5867383E+00, 1.5440500E+00,-1.4184581E-12, 9.9231163E-05, 0.0000000E+00, 3.4843197E-07, 9.8882731E-05, 1.6262018E-10
 4.2527029E+00,-4.5196401E+01,-7.4922031E+01, 1.0472468E-02, 1.0606634E-03, 2.5459001E+00,-1.6151069E-14, 1.5886061E+00, 1.5467355E+00,-1.4872181E-12, 9.9231163E-05, 0.0000000E+00, 3.5041304E-07, 9.8880750E-05, 1.6278984E-10
 4.2549795E+00,-4.5181208E+01,-7.4668475E+01, 1.0454605E-02, 1.0679230E-03, 2.5504533E+00,-1.5666214E-14, 1.5905257E+00, 1.5493691E+00,-1.5345635E-12, 9.9231163E-05, 0.0000000E+00, 3.5246303E-07, 9.8878700E-05, 1.6295949E-10
 4.2572561E+00,-4.5166679E+01,-7.4421767E+01, 1.0436708E-02, 1.0753218E-03, 2.5550065E+00,-1.5903004E-14, 1.5924972E+00, 1.5519508E+00,-1.4758496E-12, 9.9231163E-05, 0.0000000E+00, 3.5458303E-07, 9.8876580E-05, 1.6321963E-10
 4.2595327E+00,-4.5152785E+01,-7.4181788E+01, 1.0418781E-02, 1.0828696E-03, 2.5595597E+00,-1.5169216E-14, 1.5945206E+00, 1.5544806E+00,-1.4948694E-12, 9.9231163E-05, 0.0000000E+00, 3.5677411E-07, 9.8874389E-05, 1.6346846E-10
 4.2618093E+00,-4.5139494E+01,-7.3948417E+01, 1.0400827E-02, 1.0905675E-03, 2.5641129E+00,-1.4788444E-14, 1.5965958E+00, 1.5569586E+00,-1.4786289E-12, 9.9231163E-05, 0.0000000E+00, 3.5903729E-07, 9.8872126E-05, 1.6371729E-10
 4.2640859E+00,-4.5126778E+01,-7.3721533E+01, 1.0382848E-02, 1.0984161E-03, 2.5686661E+00,-1.4167413E-14, 1.5987228E+00, 1.5593848E+00,-1.4624352E-12, 9.9231163E-05, 0.0000000E+00, 3.6137359E-07, 9.8869790E-05, 1.6404529E-10
 4.2663625E+00,-4.5114611E+01,-7.3501008E+01, 1.0364848E-02, 1.1064159E-03, 2.5732193E+00,-1.4668748E-14, 1.6009013E+00, 1.5617594E+00,-1.3971424E-12, 9.9231163E-05, 0.0000000E+00, 3.6378398E-07, 9.8867379E-05, 1.6441853E-10
 4.2686391E+00,-4.5102965E+01,-7.3286719E+01, 1.0346829E-02, 1.1145676E-03, 2.5777725E+00,-1.4549920E-14, 1.6031313E+00, 1.5640827E+00,-1.4021446E-12, 9.9231163E-05, 0.0000000E+00, 3.6626939E-07, 9.8864894E-05, 1.6479177E-10
 4.2709157E+00,-4.5091817E+01,-7.3078537E+01, 1.0328793E-02, 1.1228715E-03, 2.5823257E+00,-1.4366039E-14, 1.6054123E+00, 1.5663549E+00,-1.4071325E-12, 9.9231163E-05, 0.0000000E+00, 3.6883072E-07, 9.8862332E-05, 1.6524418E-10
 4.2731923E+00,-4.5081143E+01,-7.2876335E+01, 1.0310743E-02, 1.1313278E-03, 2.5868790E+00,-1.4520429E-14, 1.6077442E+00, 1.5685762E+00,-1.3631716E-12, 9.9231163E-05, 0.0000000E+00, 3.7146886E-07, 9.8859694E-05, 1.6576446E-10
 4.2754689E+00,-4.5070920E+01,-7.2679984E+01, 1.0292681E-02, 1.1399367E-03, 2.5914322E+00,-1.4469255E-14, 1.6101266E+00, 1.5707470E+00,-1.3612203E-12, 9.9231163E-05, 0.0000000E+00, 3.7418463E-07, 9.8856979E-05, 1.6629605E-10
 4.2777455E+00,-4.5061127E+01,-7.2489358E+01, 1.0274609E-02, 1.1486685E-03, 2.5959854E+00,-1.5513558E-14, 1.6125591E+00, 1.5728677E+00,-1.3174508E-12, 9.9231163E-05, 0.0000000E+00, 3.7697877E-07, 9.8854184E-05, 1.6690680E-10
 4.2800221E+00,-4.5051743E+01,-7.2304328E+01, 1.0256530E-02, 1.1575491E-03, 2.6005386E+00,-1.5711317E-14, 1.6150413E+00, 1.5749387E+00,-1.3016489E-12, 9.9231163E-05, 0.0000000E+00, 3.7985205E-07, 9.8851311E-05, 1.6760805E-10
 4.2822987E+00,-4.5042751E+01,-7.2124766E+01, 1.0238445E-02, 1.1665822E-03, 2.6050918E+00,-1.5776369E-14, 1.6175728E+00, 1.5769605E+00,-1.3345475E-12, 9.9231163E-05, 0.0000000E+00, 3.8280519E-07, 9.8848358E-05, 1.6839977E-10
 4.2845753E+00,-4.5034131E+01,-7.1950546E+01, 1.0220357E-02, 1.1757674E-03, 2.6096450E+00,-1.5845758E-14, 1.6201530E+00, 1.5789335E+00,-1.3395890E-12, 9.9231163E-05, 0.0000000E+00, 3.8583890E-07, 9.8845324E-05, 1.6923674E-10
 4.2868519E+00,-4.5025865E+01,-7.1781541E+01, 1.0202267E-02, 1.1851044E-03, 2.6141982E+00,-1.6382655E-14, 1.6227814E+00, 1.5808582E+00,-1.3515471E-12, 9.9231163E-05, 0.0000000E+00, 3.8895386E-07, 9.8842209E-05, 1.7019812E-10
 4.2891285E+00,-4.5017938E+01,-7.1617627E+01, 1.0184176E-02, 1.1945927E-03, 2.6187514E+00,-1.6816336E-14, 1.6254575E+00, 1.5827353E+00,-1.3357866E-12, 9.9231163E-05, 0.0000000E+00, 3.9215071E-07, 9.8839012E-05, 1.7120474E-10
 4.2914051E+00,-4.5010334E+01,-7.1458680E+01, 1.0166088E-02, 1.2042319E-03, 2.6233046E+00,-1.7406142E-14, 1.6281807E+00, 1.5845654E+00,-1.2647798E-12, 9.9231163E-05, 0.0000000E+00, 3.9543006E-07, 9.8835733E-05, 1.7232446E-10
 4.2936817E+00,-4.5003038E+01,-7.1304576E+01, 1.0148002E-02, 1.2140211E-03, 2.6278578E+00,-1.6659343E-14, 1.6309503E+00, 1.5863489E+00,-1.3389073E-12, 9.9231163E-05, 0.0000000E+00, 3.9879249E-07, 9.8832371E-05, 1.7353467E-10
 4.2959583E+00,-4.4996035E+01,-7.1155195E+01, 1.0129921E-02, 1.2239598E-03, 2.6324110E+00,-1.7044452E-14, 1.6337658E+00, 1.5880866E+00,-1.3576906E-12, 9.9231163E-05, 0.0000000E+00, 4.0223854E-07, 9.8828925E-05, 1.7489191E-10
 4.2982349E+00,-4.4989313E+01,-7.1010416E+01, 1.0111847E-02, 1.2340470E-03, 2.6369642E+00,-1.7553593E-14, 1.6366265E+00, 1.5897791E+00,-1.3420104E-12, 9.9231163E-05, 0.0000000E+00, 4.0576875E-07, 9.8825394E-05, 1.7630570E-10
 4.3005115E+00,-4.4982858E+01,-7.0870120E+01, 1.0093779E-02, 1.2442818E-03, 2.6415174E+00,-1.7311599E-14, 1.6395317E+00, 1.5914272E+00,-1.3263743E-12, 9.9231163E-05, 0.0000000E+00, 4.0938361E-07, 9.8821780E-05, 1.7792308E-10
 4.3027881E+00,-4.4976659E+01,-7.0734192E+01, 1.0075721E-02, 1.2546633E-03, 2.6460706E+00,-1.7391397E-14, 1.6424807E+00, 1.5930314E+00,-1.3656842E-12, 9.9231163E-05, 0.0000000E+00, 4.1308358E-07, 9.8818080E-05, 1.7960833E-10
 4.3050647E+00,-4.4970704E+01,-7.0602515E+01, 1.0057672E-02, 1.2651869E-03, 2.6506238E+00,-1.7040115E-14, 1.6454727E+00, 1.5945925E+00,-1.3020872E-12, 9.9231163E-05, 0.0000000E+00, 4.1686909E-07, 9.8814294E-05, 1.8140667E-10
 4.3073413E+00,-4.4964981E+01,-7.0474977E+01, 1.0039635E-02, 1.2758331E-03, 2.6551770E+00,-1.7723596E-14, 1.6485071E+00, 1.5961113E+00,-1.2660426E-12, 9.9231163E-05, 0.0000000E+00, 4.2074049E-07, 9.8810423E-05, 1.8338598E-10
 4.3096179E+00,-4.4959482E+01,-7.0351465E+01, 1.0021610E-02, 1.2866225E-03, 2.6597302E+00,-1.7422622E-14, 1.6515831E+00, 1.5975885E+00,-1.2369329E-12, 9.9231163E-05, 0.0000000E+00, 4.2469816E-07, 9.8806465E-05, 1.8553495E-10
 4.3118945E+00,-4.4954195E+01,-7.0231870E+01, 1.0003599E-02, 1.2975538E-03, 2.6642834E+00,-1.7338488E-14, 1.6547000E+00, 1.5990249E+00,-1.2215533E-12, 9.9231163E-05, 0.0000000E+00, 4.2874245E-07, 9.8802421E-05, 1.8775178E-10
 4.3141711E+00,-4.4949112E+01,-7.0116084E+01, 9.9856017E-03, 1.3086255E-03, 2.6688366E+00,-1.7375784E-14, 1.6578569E+00, 1.6004211E+00,-1.1994019E-12, 9.9231163E-05, 0.0000000E+00, 4.3287371E-07, 9.8798289E-05, 1.9019481E-10
 4.3164477E+00,-4.4944224E+01,-7.0004002E+01, 9.9676203E-03, 1.3198363E-03, 2.6733898E+00,-1.7074810E-14, 1.6610532E+00, 1.6017781E+00,-1.1024544E-12, 9.9231163E-05, 0.0000000E+00, 4.3709224E-07, 9.8794071E-05, 1.9276226E-10
 4.3187243E+00,-4.4939522E+01,-6.9895519E+01, 9.9496553E-03, 1.3311847E-03, 2.6779431E+00,-1.7131188E-14, 1.6642880E+00, 1.6030965E+00,-1.0329602E-12, 9.9231163E-05, 0.0000000E+00, 4.4139834E-07, 9.8789765E-05, 1.9549936E-10
 4.3210009E+00,-4.4934998E+01,-6.9790533E+01, 9.9317077E-03, 1.3426692E-03, 2.6824963E+00,-1.6487606E-14, 1.6675605E+00, 1.6043772E+00,-1.0722407E-12, 9.9231163E-05, 0.0000000E+00, 4.4579227E-07, 9.8785371E-05, 1.9847399E-10
 4.3232775E+00,-4.4930644E+01,-6.9688945E+01, 9.9137783E-03, 1.3542881E-03, 2.6870495E+00,-1.6176223E-14, 1.6708700E+00, 1.6056209E+00,-1.0978583E-12, 9.9231163E-05, 0.0000000E+00, 4.5027427E-07, 9.8780889E-05, 2.0157302E-10
 4.3255541E+00,-4.4926454E+01,-6.9590657E+01, 9.8958679E-03, 1.3660400E-03, 2.6916027E+00,-1.6655006E-14, 1.6742157E+00, 1.6068285E+00,-1.0760322E-12, 9.9231163E-05, 0.0000000E+00, 4.5484456E-07, 9.8776319E-05, 2.0486433E-10
 4.3278308E+00,-4.4922421E+01,-6.9495572E+01, 9.8779773E-03, 1.3779230E-03, 2.6961559E+00,-1.5980199E-14, 1.6775967E+00, 1.6080006E+00,-1.1488804E-12, 9.9231163E-05, 0.0000000E+00, 4.5950337E-07, 9.8771660E-05, 2.0834792E-10
 4.3301074E+00,-4.4918537E+01,-6.9403598E+01, 9.8601073E-03, 1.3899356E-03, 2.7007091E+00,-1.6171886E-14, 1.6810123E+00, 1.6091382E+00,-1.1540392E-12, 9.9231163E-05, 0.0000000E+00, 4.6425086E-07, 9.8766912E-05, 2.1203509E-10
 4.3323840E+00,-4.4914797E+01,-6.9314642E+01, 9.8422585E-03, 1.4020759E-03, 2.7052623E+00,-1.6312399E-14, 1.6844617E+00, 1.6102420E+00,-1.1120077E-12, 9.9231163E-05, 0.0000000E+00, 4.6908720E-07, 9.8762076E-05, 2.1592585E-10
 4.3346606E+00,-4.4911195E+01,-6.9228615E+01, 9.8244317E-03, 1.4143423E-03, 2.7098155E+00,-1.5762491E-14, 1.6879442E+00, 1.6113128E+00,-1.1306635E-12, 9.9231163E-05, 0.0000000E+00, 4.7401256E-07, 9.8757151E-05, 2.2002020E-10
 4.3369372E+00,-4.4907725E+01,-6.9145429E+01, 9.8066276E-03, 1.4267329E-03, 2.7143687E+00,-1.4909875E-14, 1.6914588E+00, 1.6123513E+00,-1.1694304E-12, 9.9231163E-05, 0.0000000E+00, 4.7902705E-07, 9.8752136E-05, 2.2436337E-10
 4.3392138E+00,-4.4904381E+01,-6.9064999E+01, 9.7888467E-03, 1.4392460E-03, 2.7189219E+00,-1.5588152E-14, 1.6950050E+00, 1.6133584E+00,-1.1074164E-12, 9.9231163E-05, 0.0000000E+00, 4.8413081E-07, 9.8747032E-05, 2.2884227E-10
